msno,cutoff_time,label,days_to_churn,churn_date
nJicJ5vV0f7k+7Xwn/LaUVE8VdJ7XEcWAwByPkqueOw=,2016-10-01,,,
nJicJ5vV0f7k+7Xwn/LaUVE8VdJ7XEcWAwByPkqueOw=,2016-11-01,,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2015-01-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2015-02-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2015-03-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2015-04-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2015-05-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2015-06-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2015-07-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2015-08-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2015-09-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2015-10-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2015-11-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2015-12-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2016-01-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2016-02-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2016-03-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2016-04-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2016-05-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2016-06-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2016-07-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2016-08-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2016-09-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2016-10-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2016-11-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2016-12-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2017-01-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2017-02-01,0.0,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2017-03-01,,,
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,2017-04-01,,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2015-03-01,0.0,92.0,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2015-04-01,,61.0,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2015-05-01,1.0,31.0,2015-06-01
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2015-06-01,0.0,0.0,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2015-07-01,0.0,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2015-08-01,0.0,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2015-09-01,0.0,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2015-10-01,0.0,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2015-11-01,0.0,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2015-12-01,0.0,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2016-01-01,0.0,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2016-02-01,0.0,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2016-03-01,0.0,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2016-04-01,0.0,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2016-05-01,0.0,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2016-06-01,0.0,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2016-07-01,0.0,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2016-08-01,0.0,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2016-09-01,0.0,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2016-10-01,0.0,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2016-11-01,0.0,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2016-12-01,0.0,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2017-01-01,0.0,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2017-02-01,0.0,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2017-03-01,,,
nMGqKXuOmQRsuyhLGshZ6sXkzPZIsSZLJa28kzfVXn0=,2017-04-01,,,
nN5vaqlFr/I7zmz5ZpcZqgaxNdX7+ZJHwgKM3lTBfuU=,2015-12-01,0.0,,
nN5vaqlFr/I7zmz5ZpcZqgaxNdX7+ZJHwgKM3lTBfuU=,2016-01-01,,,
nN5vaqlFr/I7zmz5ZpcZqgaxNdX7+ZJHwgKM3lTBfuU=,2016-02-01,,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2015-01-01,0.0,89.00000000000001,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2015-02-01,1.0,58.0,2015-03-31
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2015-03-01,,30.0,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2015-04-01,,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2015-05-01,,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2015-06-01,,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2015-07-01,,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2015-08-01,,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2015-09-01,,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2015-10-01,,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2015-11-01,,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2015-12-01,,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2016-01-01,,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2016-02-01,,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2016-03-01,,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2016-04-01,,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2016-05-01,,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2016-06-01,,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2016-07-01,,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2016-08-01,,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2016-09-01,0.0,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2016-10-01,0.0,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2016-11-01,0.0,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2016-12-01,0.0,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2017-01-01,0.0,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2017-02-01,0.0,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2017-03-01,,,
nQ86vVO1YW/Vr1zddJhX6OYsSUN9EHWyuKpSS4vX8nI=,2017-04-01,,,
nQP8WJ0qU5d3pIoG8/YxECjfSZRpzv3GnH32oyY1170=,2016-02-01,0.0,61.0,
nQP8WJ0qU5d3pIoG8/YxECjfSZRpzv3GnH32oyY1170=,2016-03-01,1.0,32.0,2016-04-02
nQP8WJ0qU5d3pIoG8/YxECjfSZRpzv3GnH32oyY1170=,2016-04-01,,1.0,
nQP8WJ0qU5d3pIoG8/YxECjfSZRpzv3GnH32oyY1170=,2016-05-01,,,
nQP8WJ0qU5d3pIoG8/YxECjfSZRpzv3GnH32oyY1170=,2016-06-01,0.0,,
nQP8WJ0qU5d3pIoG8/YxECjfSZRpzv3GnH32oyY1170=,2016-07-01,0.0,,
nQP8WJ0qU5d3pIoG8/YxECjfSZRpzv3GnH32oyY1170=,2016-08-01,0.0,,
nQP8WJ0qU5d3pIoG8/YxECjfSZRpzv3GnH32oyY1170=,2016-09-01,0.0,,
nQP8WJ0qU5d3pIoG8/YxECjfSZRpzv3GnH32oyY1170=,2016-10-01,0.0,,
nQP8WJ0qU5d3pIoG8/YxECjfSZRpzv3GnH32oyY1170=,2016-11-01,0.0,,
nQP8WJ0qU5d3pIoG8/YxECjfSZRpzv3GnH32oyY1170=,2016-12-01,0.0,,
nQP8WJ0qU5d3pIoG8/YxECjfSZRpzv3GnH32oyY1170=,2017-01-01,0.0,,
nQP8WJ0qU5d3pIoG8/YxECjfSZRpzv3GnH32oyY1170=,2017-02-01,0.0,,
nQP8WJ0qU5d3pIoG8/YxECjfSZRpzv3GnH32oyY1170=,2017-03-01,,,
nQP8WJ0qU5d3pIoG8/YxECjfSZRpzv3GnH32oyY1170=,2017-04-01,,,
nQlo4bRRITRvThEbF+GMQKSNutaJu8wCnfNvdjvjSV0=,2015-11-01,0.0,,
nQlo4bRRITRvThEbF+GMQKSNutaJu8wCnfNvdjvjSV0=,2015-12-01,,,
nQlo4bRRITRvThEbF+GMQKSNutaJu8wCnfNvdjvjSV0=,2016-01-01,,,
nSqupSvqIoj3D7zmUIDiSAqf9qqMV66NErsIZ4PV2LM=,2016-02-01,,,
nSqupSvqIoj3D7zmUIDiSAqf9qqMV66NErsIZ4PV2LM=,2016-03-01,,,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2015-01-01,0.0,481.0,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2015-02-01,0.0,450.0,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2015-03-01,0.0,422.0,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2015-04-01,0.0,391.0,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2015-05-01,0.0,361.00000000000006,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2015-06-01,0.0,330.0,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2015-07-01,0.0,300.0,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2015-08-01,0.0,269.0,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2015-09-01,0.0,238.0,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2015-10-01,0.0,208.0,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2015-11-01,0.0,177.00000000000003,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2015-12-01,0.0,147.0,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2016-01-01,0.0,116.0,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2016-02-01,0.0,85.0,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2016-03-01,1.0,56.0,2016-04-26
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2016-04-01,,25.0,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2016-05-01,,,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2016-06-01,0.0,,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2016-07-01,0.0,,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2016-08-01,0.0,,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2016-09-01,0.0,,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2016-10-01,0.0,,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2016-11-01,0.0,,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2016-12-01,0.0,,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2017-01-01,0.0,,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2017-02-01,0.0,,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2017-03-01,,,
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,2017-04-01,,,
nVoITLRY+Ya2uLo/EDXLScFa+rSk5ezBVVB3HFre/dA=,2016-09-01,,,
nVoITLRY+Ya2uLo/EDXLScFa+rSk5ezBVVB3HFre/dA=,2016-10-01,,,
nbREgyrpfBLnUh0uXFDxorBkpQGy9ZBKNqmi8DK/jY0=,2016-01-01,0.0,,
nbREgyrpfBLnUh0uXFDxorBkpQGy9ZBKNqmi8DK/jY0=,2016-02-01,,,
nbREgyrpfBLnUh0uXFDxorBkpQGy9ZBKNqmi8DK/jY0=,2016-03-01,,,
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,2015-09-01,0.0,,
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,2015-10-01,0.0,,
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,2015-11-01,0.0,,
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,2015-12-01,0.0,,
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,2016-01-01,0.0,,
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,2016-02-01,0.0,,
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,2016-03-01,0.0,,
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,2016-04-01,0.0,,
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,2016-05-01,0.0,,
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,2016-06-01,0.0,,
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,2016-07-01,0.0,,
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,2016-08-01,0.0,,
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,2016-09-01,0.0,,
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,2016-10-01,0.0,,
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,2016-11-01,0.0,,
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,2016-12-01,0.0,,
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,2017-01-01,0.0,,
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,2017-02-01,0.0,,
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,2017-03-01,,,
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,2017-04-01,,,
nfVNUQjJjal2YqVxCW8hg2Z12dKGLD504zOeT4rma9w=,2015-11-01,0.0,,
nfVNUQjJjal2YqVxCW8hg2Z12dKGLD504zOeT4rma9w=,2015-12-01,0.0,,
nfVNUQjJjal2YqVxCW8hg2Z12dKGLD504zOeT4rma9w=,2016-01-01,0.0,,
nfVNUQjJjal2YqVxCW8hg2Z12dKGLD504zOeT4rma9w=,2016-02-01,0.0,,
nfVNUQjJjal2YqVxCW8hg2Z12dKGLD504zOeT4rma9w=,2016-03-01,0.0,,
nfVNUQjJjal2YqVxCW8hg2Z12dKGLD504zOeT4rma9w=,2016-04-01,0.0,,
nfVNUQjJjal2YqVxCW8hg2Z12dKGLD504zOeT4rma9w=,2016-05-01,0.0,,
nfVNUQjJjal2YqVxCW8hg2Z12dKGLD504zOeT4rma9w=,2016-06-01,0.0,,
nfVNUQjJjal2YqVxCW8hg2Z12dKGLD504zOeT4rma9w=,2016-07-01,0.0,,
nfVNUQjJjal2YqVxCW8hg2Z12dKGLD504zOeT4rma9w=,2016-08-01,0.0,,
nfVNUQjJjal2YqVxCW8hg2Z12dKGLD504zOeT4rma9w=,2016-09-01,0.0,,
nfVNUQjJjal2YqVxCW8hg2Z12dKGLD504zOeT4rma9w=,2016-10-01,0.0,,
nfVNUQjJjal2YqVxCW8hg2Z12dKGLD504zOeT4rma9w=,2016-11-01,0.0,,
nfVNUQjJjal2YqVxCW8hg2Z12dKGLD504zOeT4rma9w=,2016-12-01,0.0,,
nfVNUQjJjal2YqVxCW8hg2Z12dKGLD504zOeT4rma9w=,2017-01-01,0.0,,
nfVNUQjJjal2YqVxCW8hg2Z12dKGLD504zOeT4rma9w=,2017-02-01,0.0,,
nfVNUQjJjal2YqVxCW8hg2Z12dKGLD504zOeT4rma9w=,2017-03-01,,,
nfVNUQjJjal2YqVxCW8hg2Z12dKGLD504zOeT4rma9w=,2017-04-01,,,
nfg39Kx5xIttKx79r/MjCTO9rne0bwW3QmSPl2Bk6Ko=,2016-05-01,0.0,,
nfg39Kx5xIttKx79r/MjCTO9rne0bwW3QmSPl2Bk6Ko=,2016-06-01,0.0,,
nfg39Kx5xIttKx79r/MjCTO9rne0bwW3QmSPl2Bk6Ko=,2016-07-01,0.0,,
nfg39Kx5xIttKx79r/MjCTO9rne0bwW3QmSPl2Bk6Ko=,2016-08-01,0.0,,
nfg39Kx5xIttKx79r/MjCTO9rne0bwW3QmSPl2Bk6Ko=,2016-09-01,0.0,,
nfg39Kx5xIttKx79r/MjCTO9rne0bwW3QmSPl2Bk6Ko=,2016-10-01,0.0,,
nfg39Kx5xIttKx79r/MjCTO9rne0bwW3QmSPl2Bk6Ko=,2016-11-01,0.0,,
nfg39Kx5xIttKx79r/MjCTO9rne0bwW3QmSPl2Bk6Ko=,2016-12-01,0.0,,
nfg39Kx5xIttKx79r/MjCTO9rne0bwW3QmSPl2Bk6Ko=,2017-01-01,0.0,,
nfg39Kx5xIttKx79r/MjCTO9rne0bwW3QmSPl2Bk6Ko=,2017-02-01,0.0,,
nfg39Kx5xIttKx79r/MjCTO9rne0bwW3QmSPl2Bk6Ko=,2017-03-01,,,
nfg39Kx5xIttKx79r/MjCTO9rne0bwW3QmSPl2Bk6Ko=,2017-04-01,,,
nhiQ5De5MtLEWmseuSiY3a015TY19YUPpARmaP48jJ4=,2016-10-01,,,
nhiQ5De5MtLEWmseuSiY3a015TY19YUPpARmaP48jJ4=,2016-11-01,,,
niK/sWgU2vDdOyEU3Q9nHpJfM3cxi0X0n2eD/PJjJJo=,2016-08-01,,,
niK/sWgU2vDdOyEU3Q9nHpJfM3cxi0X0n2eD/PJjJJo=,2016-09-01,,,
nj4GBnwLYLNmgOloC+hlvuC4A/qnEwjhdxa8W0K0aI0=,2016-11-01,,,
nj4GBnwLYLNmgOloC+hlvuC4A/qnEwjhdxa8W0K0aI0=,2016-12-01,,,
nji/bnsWbXTfsr2dKQG7Q2tGTvGrNgKaQtwJmJ36BbM=,2015-06-01,,,
nji/bnsWbXTfsr2dKQG7Q2tGTvGrNgKaQtwJmJ36BbM=,2015-07-01,,,
nk+PL9aOjNfimVhqoZGxm8JnLz+j2d/VTMudaG7KFdQ=,2016-11-01,0.0,,
nk+PL9aOjNfimVhqoZGxm8JnLz+j2d/VTMudaG7KFdQ=,2016-12-01,0.0,,
nk+PL9aOjNfimVhqoZGxm8JnLz+j2d/VTMudaG7KFdQ=,2017-01-01,0.0,,
nk+PL9aOjNfimVhqoZGxm8JnLz+j2d/VTMudaG7KFdQ=,2017-02-01,0.0,,
nk+PL9aOjNfimVhqoZGxm8JnLz+j2d/VTMudaG7KFdQ=,2017-03-01,,,
nk+PL9aOjNfimVhqoZGxm8JnLz+j2d/VTMudaG7KFdQ=,2017-04-01,,,
nlb2POBYA/rZ4r090i3swEgB7ISUBZUiDGbAMLssQik=,2015-12-01,,,
nlb2POBYA/rZ4r090i3swEgB7ISUBZUiDGbAMLssQik=,2016-01-01,,,
nmHLGvbozJ9S6sqjOz7Ly6CNPvth3IPn/1Hxp/mHN6Q=,2016-06-01,,,
nmHLGvbozJ9S6sqjOz7Ly6CNPvth3IPn/1Hxp/mHN6Q=,2016-07-01,,,
nmq44Xq9JzZ5WfaQmpEelWYNpbW/HdpmC/+0YmM89oI=,2015-12-01,0.0,,
nmq44Xq9JzZ5WfaQmpEelWYNpbW/HdpmC/+0YmM89oI=,2016-01-01,0.0,,
nmq44Xq9JzZ5WfaQmpEelWYNpbW/HdpmC/+0YmM89oI=,2016-02-01,,,
nmq44Xq9JzZ5WfaQmpEelWYNpbW/HdpmC/+0YmM89oI=,2016-03-01,,,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2015-01-01,0.0,457.0,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2015-02-01,0.0,426.0,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2015-03-01,0.0,398.0,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2015-04-01,0.0,367.00000000000006,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2015-05-01,0.0,337.0,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2015-06-01,0.0,306.0,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2015-07-01,0.0,276.0,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2015-08-01,0.0,245.0,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2015-09-01,0.0,214.0,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2015-10-01,0.0,184.00000000000003,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2015-11-01,0.0,153.0,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2015-12-01,0.0,123.0,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2016-01-01,0.0,92.0,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2016-02-01,0.0,61.0,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2016-03-01,1.0,32.0,2016-04-02
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2016-04-01,0.0,1.0,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2016-05-01,0.0,,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2016-06-01,0.0,,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2016-07-01,0.0,,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2016-08-01,0.0,,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2016-09-01,0.0,,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2016-10-01,0.0,,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2016-11-01,0.0,,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2016-12-01,0.0,,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2017-01-01,0.0,,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2017-02-01,0.0,,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2017-03-01,,,
nnzEHDmajPyTSbZIW+ul+5JqjK9lzwDpK5NUe2f8tyI=,2017-04-01,,,
nuTwqAxRgCrMSn5Mgnxtb8/tDkxdk87Ifbzgwj2y+RY=,2015-06-01,,,
nuTwqAxRgCrMSn5Mgnxtb8/tDkxdk87Ifbzgwj2y+RY=,2015-07-01,,,
nuVu92jfyko7nM3xmgPzZIOh0gLyM/kQJu1KQVNWvdA=,2015-01-01,0.0,,
nuVu92jfyko7nM3xmgPzZIOh0gLyM/kQJu1KQVNWvdA=,2015-02-01,0.0,,
nuVu92jfyko7nM3xmgPzZIOh0gLyM/kQJu1KQVNWvdA=,2015-03-01,0.0,,
nuVu92jfyko7nM3xmgPzZIOh0gLyM/kQJu1KQVNWvdA=,2015-04-01,0.0,,
nuVu92jfyko7nM3xmgPzZIOh0gLyM/kQJu1KQVNWvdA=,2015-05-01,0.0,,
nuVu92jfyko7nM3xmgPzZIOh0gLyM/kQJu1KQVNWvdA=,2015-06-01,0.0,,
nuVu92jfyko7nM3xmgPzZIOh0gLyM/kQJu1KQVNWvdA=,2015-07-01,0.0,,
nuVu92jfyko7nM3xmgPzZIOh0gLyM/kQJu1KQVNWvdA=,2015-08-01,0.0,,
nuVu92jfyko7nM3xmgPzZIOh0gLyM/kQJu1KQVNWvdA=,2015-09-01,0.0,,
nuVu92jfyko7nM3xmgPzZIOh0gLyM/kQJu1KQVNWvdA=,2015-10-01,0.0,,
